candidate_id,recommended_semantic,action,object,area_capability,value_type,allowed_or_range,official_primary_source_path,official_primary_type,official_primary_datatype,official_primary_unit,official_primary_description,official_auxiliary_source,source_group_key,raw_actuator_nodes,android_auxiliary_candidates,current_coverage_status,current_intent_ids,user_controllable,suspected_duplicate,recommend_add_to_understandable_space,complete_safety_contract
VCC-154,SET SEAT Position,SET,SEAT,按官方路径区域归并,连续数值,0,Vehicle.Cabin.Seat.Row1.DriverSide.Position; Vehicle.Cabin.Seat.Row1.Middle.Position; Vehicle.Cabin.Seat.Row1.PassengerSide.Position; Vehicle.Cabin.Seat.Row2.DriverSide.Position; Vehicle.Cabin.Seat.Row2.Middle.Position; Vehicle.Cabin.Seat.Row2.PassengerSide.Position,actuator,uint16,mm,Seat position on vehicle x-axis. Position is relative to the frontmost position supported by the seat. 0 = Frontmost position supported.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Position,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-155,SET SEAT HeatingCooling,SET,SEAT,按官方路径区域归并,连续数值,-100..100,Vehicle.Cabin.Seat.Row1.DriverSide.Seating.HeatingCooling; Vehicle.Cabin.Seat.Row1.Middle.Seating.HeatingCooling; Vehicle.Cabin.Seat.Row1.PassengerSide.Seating.HeatingCooling; Vehicle.Cabin.Seat.Row2.DriverSide.Seating.HeatingCooling; Vehicle.Cabin.Seat.Row2.Middle.Seating.HeatingCooling; Vehicle.Cabin.Seat.Row2.PassengerSide.Seating.HeatingCooling,actuator,int8,percent,"Heating or Cooling requsted for the Item. -100 = Maximum cooling, 0 = Heating/cooling deactivated, 100 = Maximum heating.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Seating.HeatingCooling,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-156,SET SEAT Length,SET,SEAT,按官方路径区域归并,连续数值,0,Vehicle.Cabin.Seat.Row1.DriverSide.Seating.Length; Vehicle.Cabin.Seat.Row1.Middle.Seating.Length; Vehicle.Cabin.Seat.Row1.PassengerSide.Seating.Length; Vehicle.Cabin.Seat.Row2.DriverSide.Seating.Length; Vehicle.Cabin.Seat.Row2.Middle.Seating.Length; Vehicle.Cabin.Seat.Row2.PassengerSide.Seating.Length,actuator,uint16,mm,Length adjustment of seating. 0 = Adjustable part of seating in rearmost position (Shortest length of seating).,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Seating.Length,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-157,SET SEAT SideBolsterSupportLeft,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Seating.SideBolsterSupportLeft; Vehicle.Cabin.Seat.Row1.Middle.Seating.SideBolsterSupportLeft; Vehicle.Cabin.Seat.Row1.PassengerSide.Seating.SideBolsterSupportLeft; Vehicle.Cabin.Seat.Row2.DriverSide.Seating.SideBolsterSupportLeft; Vehicle.Cabin.Seat.Row2.Middle.Seating.SideBolsterSupportLeft; Vehicle.Cabin.Seat.Row2.PassengerSide.Seating.SideBolsterSupportLeft,actuator,float,percent,Seat bottom side bolster support left. 0 = Minimum support (widest side bolster setting). 100 = Maximum support.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Seating.SideBolsterSupportLeft,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-158,SET SEAT SideBolsterSupportRight,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Seating.SideBolsterSupportRight; Vehicle.Cabin.Seat.Row1.Middle.Seating.SideBolsterSupportRight; Vehicle.Cabin.Seat.Row1.PassengerSide.Seating.SideBolsterSupportRight; Vehicle.Cabin.Seat.Row2.DriverSide.Seating.SideBolsterSupportRight; Vehicle.Cabin.Seat.Row2.Middle.Seating.SideBolsterSupportRight; Vehicle.Cabin.Seat.Row2.PassengerSide.Seating.SideBolsterSupportRight,actuator,float,percent,Seat bottom side bolster support right. 0 = Minimum support (widest side bolster setting). 100 = Maximum support.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Seating.SideBolsterSupportRight,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-159,SET SEAT Tilt,SET,SEAT,按官方路径区域归并,连续数值,,Vehicle.Cabin.Seat.Row1.DriverSide.Tilt; Vehicle.Cabin.Seat.Row1.Middle.Tilt; Vehicle.Cabin.Seat.Row1.PassengerSide.Tilt; Vehicle.Cabin.Seat.Row2.DriverSide.Tilt; Vehicle.Cabin.Seat.Row2.Middle.Tilt; Vehicle.Cabin.Seat.Row2.PassengerSide.Tilt,actuator,float,degrees,"Tilting of seat (seating and backrest) relative to vehicle x-axis. 0 = seat bottom is flat, seat bottom and vehicle x-axis are parallel. Positive degrees = seat tilted backwards, seat x-axis tilted upward, seat z-axis is tilted backward.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Tilt,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-160,OPEN SUNROOF 开,OPEN,SUNROOF,按官方路径区域归并,布尔,,Vehicle.Cabin.Sunroof.Shade.IsOpen,actuator,boolean,,Is item open or closed? True = Fully or partially open. False = Fully closed.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Sunroof.Shade.IsOpen,1,,疑似重复,SUNROOF_OPEN; WINDOW_OPEN; DOOR_OPEN,是,是,是,否/待审
VCC-161,CLOSE SUNROOF 关,CLOSE,SUNROOF,按官方路径区域归并,布尔,,Vehicle.Cabin.Sunroof.Shade.IsOpen,actuator,boolean,,Is item open or closed? True = Fully or partially open. False = Fully closed.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Sunroof.Shade.IsOpen,1,,疑似重复,SUNROOF_CLOSE; WINDOW_CLOSE; DOOR_CLOSE,是,是,是,否/待审
VCC-162,SET SUNROOF Position,SET,SUNROOF,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Sunroof.Shade.Position,actuator,uint8,percent,Item position. 0 = Start position 100 = End position.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Sunroof.Shade.Position,1,,缺失候选,,否,否,是,否/待审
VCC-163,SWITCH_MODE SUNROOF Switch,SWITCH_MODE,SUNROOF,按官方路径区域归并,枚举,CLOSE; INACTIVE; ONE_SHOT_CLOSE; ONE_SHOT_OPEN; OPEN,Vehicle.Cabin.Sunroof.Shade.Switch,actuator,string,,"Switch controlling sliding action such as window, sunroof, or blind.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Sunroof.Shade.Switch,1,,疑似重复,HEADLIGHT_SET_MODE; WIPER_SET_MODE,是,是,是,否/待审
VCC-164,SWITCH_MODE SUNROOF Switch,SWITCH_MODE,SUNROOF,按官方路径区域归并,枚举,CLOSE; INACTIVE; ONE_SHOT_CLOSE; ONE_SHOT_OPEN; OPEN; TILT_DOWN; TILT_UP,Vehicle.Cabin.Sunroof.Switch,actuator,string,,"Switch controlling sliding action such as window, sunroof, or shade.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Sunroof.Switch,1,,疑似重复,HEADLIGHT_SET_MODE; WIPER_SET_MODE,是,是,是,否/待审
VCC-165,ENABLE PARKING_BRAKE 启用,ENABLE,PARKING_BRAKE,按官方路径区域归并,布尔,,Vehicle.Chassis.ParkingBrake.IsAutoApplyEnabled,actuator,boolean,,Indicates if parking brake will be automatically engaged when the vehicle engine is turned off.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Chassis.ParkingBrake.IsAutoApplyEnabled,1,,已覆盖-正式,PARKING_BRAKE_AUTO_APPLY_ENABLE,是,否,保持现有映射,是
VCC-166,DISABLE PARKING_BRAKE 停用,DISABLE,PARKING_BRAKE,按官方路径区域归并,布尔,,Vehicle.Chassis.ParkingBrake.IsAutoApplyEnabled,actuator,boolean,,Indicates if parking brake will be automatically engaged when the vehicle engine is turned off.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Chassis.ParkingBrake.IsAutoApplyEnabled,1,,已覆盖-正式,PARKING_BRAKE_AUTO_APPLY_DISABLE,是,否,保持现有映射,是
VCC-167,SET STEERING_WHEEL Extension,SET,STEERING_WHEEL,按官方路径区域归并,连续数值,0..100,Vehicle.Chassis.SteeringWheel.Extension,actuator,uint8,percent,Steering wheel column extension from dashboard. 0 = Closest to dashboard. 100 = Furthest from dashboard.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Chassis.SteeringWheel.Extension,1,,缺失候选,,否,否,是,否/待审
VCC-168,SET STEERING_WHEEL HeatingCooling,SET,STEERING_WHEEL,按官方路径区域归并,连续数值,-100..100,Vehicle.Chassis.SteeringWheel.HeatingCooling,actuator,int8,percent,"Heating or Cooling requsted for the Item. -100 = Maximum cooling, 0 = Heating/cooling deactivated, 100 = Maximum heating.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Chassis.SteeringWheel.HeatingCooling,1,,缺失候选,,否,否,是,否/待审
VCC-169,SET STEERING_WHEEL Tilt,SET,STEERING_WHEEL,按官方路径区域归并,连续数值,0..100,Vehicle.Chassis.SteeringWheel.Tilt,actuator,uint8,percent,Steering wheel column tilt. 0 = Lowest position. 100 = Highest position.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Chassis.SteeringWheel.Tilt,1,,缺失候选,,否,否,是,否/待审
VCC-170,SET TractionBattery ChargeLimit,SET,TractionBattery,按官方路径区域归并,连续数值,0..100,Vehicle.Powertrain.TractionBattery.Charging.ChargeLimit,actuator,uint8,percent,Target charge limit (state of charge) for battery.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Powertrain.TractionBattery.Charging.ChargeLimit,1,EV_CHARGE_PORT_OPEN; EV_CHARGE_PORT_CONNECTED; EV_BATTERY_INSTANTANEOUS_CHARGE_RATE; EV_CHARGE_CURRENT_DRAW_LIMIT; EV_CHARGE_PERCENT_LIMIT; EV_CHARGE_STATE; EV_CHARGE_SWITCH; EV_CHARGE_TIME_REMAINING,缺失候选,,否,否,是,否/待审
VCC-171,START TractionBattery 开始充电,START,TractionBattery,按官方路径区域归并,枚举,START; STOP,Vehicle.Powertrain.TractionBattery.Charging.StartStopCharging,actuator,string,,Start or stop the charging process.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Powertrain.TractionBattery.Charging.StartStopCharging,1,EV_CHARGE_PORT_OPEN; EV_CHARGE_PORT_CONNECTED; EV_BATTERY_INSTANTANEOUS_CHARGE_RATE; EV_CHARGE_CURRENT_DRAW_LIMIT; EV_CHARGE_PERCENT_LIMIT; EV_CHARGE_STATE; EV_CHARGE_SWITCH; EV_CHARGE_TIME_REMAINING,缺失候选,,否,否,是,否/待审
VCC-172,STOP TractionBattery 停止充电,STOP,TractionBattery,按官方路径区域归并,枚举,START; STOP,Vehicle.Powertrain.TractionBattery.Charging.StartStopCharging,actuator,string,,Start or stop the charging process.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Powertrain.TractionBattery.Charging.StartStopCharging,1,EV_CHARGE_PORT_OPEN; EV_CHARGE_PORT_CONNECTED; EV_BATTERY_INSTANTANEOUS_CHARGE_RATE; EV_CHARGE_CURRENT_DRAW_LIMIT; EV_CHARGE_PERCENT_LIMIT; EV_CHARGE_STATE; EV_CHARGE_SWITCH; EV_CHARGE_TIME_REMAINING,缺失候选,,否,否,是,否/待审
VCC-173,SET_MODE TractionBattery Mode,SET_MODE,TractionBattery,按官方路径区域归并,枚举,END_TIME; INACTIVE; START_TIME,Vehicle.Powertrain.TractionBattery.Charging.Timer.Mode,actuator,string,,"Defines timer mode for charging: INACTIVE - no timer set, charging may start as soon as battery is connected to a charger. START_TIME - charging shall start at Charging.Timer.Time. END_TIME - charging shall be finished (reach Charging.ChargeLimit) at Charging.Timer.Time. When charging is completed the vehicle shall change mode to 'inactive' or set a new Charging.Timer.Time. Charging shall start immediately if mode is 'starttime' or 'endtime' and Charging.Timer.Time is a time in the past.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Powertrain.TractionBattery.Charging.Timer.Mode,1,EV_CHARGE_PORT_OPEN; EV_CHARGE_PORT_CONNECTED; EV_BATTERY_INSTANTANEOUS_CHARGE_RATE; EV_CHARGE_CURRENT_DRAW_LIMIT; EV_CHARGE_PERCENT_LIMIT; EV_CHARGE_STATE; EV_CHARGE_SWITCH; EV_CHARGE_TIME_REMAINING,缺失候选,,否,否,是,否/待审
VCC-174,SET_MODE TractionBattery Time,SET_MODE,TractionBattery,按官方路径区域归并,枚举,,Vehicle.Powertrain.TractionBattery.Charging.Timer.Time,actuator,string,iso8601,"Time for next charging-related action, formatted according to ISO 8601 with UTC time zone. Value has no significance if Charging.Timer.Mode is 'inactive'.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Powertrain.TractionBattery.Charging.Timer.Time,1,EV_CHARGE_PORT_OPEN; EV_CHARGE_PORT_CONNECTED; EV_BATTERY_INSTANTANEOUS_CHARGE_RATE; EV_CHARGE_CURRENT_DRAW_LIMIT; EV_CHARGE_PERCENT_LIMIT; EV_CHARGE_STATE; EV_CHARGE_SWITCH; EV_CHARGE_TIME_REMAINING,缺失候选,,否,否,是,否/待审
VCC-175,SET_MODE GEAR GearChangeMode,SET_MODE,GEAR,按官方路径区域归并,枚举,AUTOMATIC; MANUAL,Vehicle.Powertrain.Transmission.GearChangeMode,actuator,string,,Is the gearbox in automatic or manual (paddle) mode.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Powertrain.Transmission.GearChangeMode,1,GEAR_SELECTION; CURRENT_GEAR,缺失候选,,否,否,是,否/待审
VCC-176,SET_MODE GEAR PerformanceMode,SET_MODE,GEAR,按官方路径区域归并,枚举,ECONOMY; NORMAL; RAIN; SNOW; SPORT,Vehicle.Powertrain.Transmission.PerformanceMode,actuator,string,,Current gearbox performance mode.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Powertrain.Transmission.PerformanceMode,1,,缺失候选,,否,否,是,否/待审
VCC-177,SET GEAR SelectedGear,SET,GEAR,按官方路径区域归并,连续数值,,Vehicle.Powertrain.Transmission.SelectedGear,actuator,int8,,"The selected gear. 0=Neutral, 1/2/..=Forward, -1/-2/..=Reverse, 126=Park, 127=Drive.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Powertrain.Transmission.SelectedGear,1,GEAR_SELECTION; CURRENT_GEAR,缺失候选,,否,否,是,否/待审
